date,Close,High,Low,Open,Volume,stockname
2020-04-27,63.49326705932617,64.50199332243506,63.15089074675797,64.49452898196564,32012000,GOOG
2020-04-28,61.39271545410156,64.09889574815824,61.31956415862492,64.09292731319228,59026000,GOOG
2020-04-29,66.75780487060547,67.67894095083167,65.95460992813778,66.75681013141886,75872000,GOOG
2020-04-30,67.1151123046875,67.32213195273073,65.81277852643127,65.93172199438965,53378000,GOOG
2020-05-01,65.71922302246094,67.28480568237357,65.24098891217992,66.11186400966974,41450000,GOOG
2020-05-04,66.02725982666016,66.07006398278777,64.64381309881045,65.1031395852676,30080000,GOOG
2020-05-05,67.23703002929688,68.37315120561578,66.55775229084932,66.58064647772801,33030000,GOOG
2020-05-06,67.04743957519531,68.23282708987055,67.04694600227127,67.76355314054778,24308000,GOOG
2020-05-07,68.30448150634766,68.55529246851148,67.44405487163053,67.97504058616973,27952000,GOOG
2020-05-08,69.09125518798828,69.6083069281213,68.4497927136965,68.8304892564852,27738000,GOOG
2020-05-11,69.83223724365234,70.49260728435102,68.53298656288487,68.58912477449499,28242000,GOOG
2020-05-12,68.46273040771484,70.41647398250896,68.41445898317728,70.02433415146153,27812000,GOOG
2020-05-13,67.1484603881836,68.94754123149886,66.10689246387379,68.52792832535263,36252000,GOOG
2020-05-14,67.48685455322266,67.55104939831612,65.88344895759907,66.43632649145944,32062000,GOOG
2020-05-15,68.33583068847656,68.4000255339908,66.63438632549058,67.18179659437172,34154000,GOOG
2020-05-18,68.87079620361328,69.28807029819045,67.39329721856366,67.76652942661171,36448000,GOOG
2020-05-19,68.35050964355469,69.27189628330244,68.35050964355469,69.02293053616704,25612000,GOOG
2020-05-20,70.00442504882812,70.18855809713762,69.03551875585958,69.15146281601207,33108000,GOOG
2020-05-21,69.8093490600586,70.44085653603642,69.34405413914214,70.06812550776915,27700000,GOOG
2020-05-22,70.18855285644531,70.30499807418597,69.26343034142864,69.50628335439127,26188000,GOOG
2020-05-26,70.5169906616211,71.71034341341047,70.27364407837518,71.52472206890252,41212000,GOOG
2020-05-27,70.55780029296875,70.75188072314815,69.23655898108824,70.5284440997267,33716000,GOOG
2020-05-28,70.50257110595703,71.70238600028932,69.47095825156192,69.51375481591955,33844000,GOOG
2020-05-29,71.10919952392578,71.29084194443327,70.33437359916663,70.51302420855919,36418000,GOOG
2020-06-01,71.2535171508789,71.55906913624506,70.56577270229424,70.5851815065537,24342000,GOOG
2020-06-02,71.62176513671875,71.64117394018096,70.60707046181705,71.1903065245423,25562000,GOOG
2020-06-03,71.48043823242188,71.9866389762385,71.1518477881398,71.57598634695985,25124000,GOOG
2020-06-04,70.27613830566406,71.60882293355489,69.90539676398639,71.1828392012393,29686000,GOOG
2020-06-05,71.5804672241211,71.91189761426476,69.96860248321823,70.32541011266495,34698000,GOOG
2020-06-08,71.9895248413086,72.05819981168356,70.78174442468311,70.78174442468311,28084000,GOOG
2020-06-09,72.46477508544922,73.05398719837653,71.82032837094407,71.92731978367873,28184000,GOOG
2020-06-10,72.9469985961914,73.36546488374049,72.47025273984342,72.6329799267308,30504000,GOOG
2020-06-11,69.86109924316406,72.38090989022466,69.7695300983239,71.78399053738569,39826000,GOOG
2020-06-12,70.3259048461914,71.51129226727522,68.97431245113023,71.08779913845162,38928000,GOOG
2020-06-15,70.65782928466797,70.90416009663141,69.06885886579549,69.21217723031454,30078000,GOOG
2020-06-16,71.79594421386719,72.40804290727266,70.95890538232888,71.92035494955124,34184000,GOOG
2020-06-17,72.21395111083984,72.65585821750861,71.23160458228932,72.0168864804139,30992000,GOOG
2020-06-18,71.45952606201172,72.22839102102945,71.01414113592261,72.11641833169693,31638000,GOOG
2020-06-19,71.24853515625,72.04874587229958,70.73247814012348,71.85963912093314,63158000,GOOG
2020-06-22,72.25079345703125,72.29507833491674,70.82504363593092,71.11317629905933,30848000,GOOG
2020-06-23,72.87532043457031,73.4491557865647,71.92134289134205,72.43888816176526,28596000,GOOG
2020-06-24,71.26097869873047,73.42323786598364,71.15050190604497,72.73101332147868,35120000,GOOG
2020-06-25,71.72676086425781,71.80488964420809,70.66529076107093,71.15795995846176,24610000,GOOG
2020-06-26,67.6744613647461,71.33462280378829,67.2808256447642,71.23211152425444,85354000,GOOG
2020-06-29,69.41969299316406,69.45104625950336,67.03300247654924,67.58886422414797,36204000,GOOG
2020-06-30,70.34729766845703,70.59811620232468,68.87178822006135,69.19426593785043,40848000,GOOG
2020-07-01,71.56304931640625,71.80988132033555,70.15869777199299,70.22239904809472,35504000,GOOG
2020-07-02,72.88976287841797,73.79795973581246,71.98007011556203,72.00594852070236,37182000,GOOG
2020-07-06,74.43245697021484,74.97438477728817,73.29583462123813,73.65413813968563,31280000,GOOG
2020-07-07,73.90894317626953,75.482483969807,73.8278225710435,74.14880442103974,29164000,GOOG
2020-07-08,74.44738006591797,74.93904693269182,73.93132310854692,74.36377642411377,24994000,GOOG
2020-07-09,75.19334411621094,75.77708130375103,74.05349463235886,74.96741685158466,28466000,GOOG
2020-07-10,76.72359466552734,76.82760184966378,74.4742542187681,74.9524883179805,37126000,GOOG
2020-07-13,75.21076965332031,78.48485866771736,74.90735902385688,77.13465592861907,36928000,GOOG
2020-07-14,75.67059326171875,75.78853440136852,73.82533685411703,74.16423159159893,31700000,GOOG
2020-07-15,75.32522583007812,76.40461653511353,74.54691457360796,75.79749153560316,32214000,GOOG
2020-07-16,75.54219818115234,75.5765356647665,73.96516457944448,74.64643938978918,30386000,GOOG
2020-07-17,75.4202651977539,75.81290617030987,74.56780419554823,75.72233935512315,29134000,GOOG
2020-07-20,77.91695404052734,78.14437723017019,74.82559328141217,75.40584513572128,31146000,GOOG
2020-07-21,77.55366516113281,78.97543589662807,77.34764026436851,78.97543589662807,24324000,GOOG
2020-07-22,78.05479431152344,78.12993887884492,76.94057259710156,77.65717962087517,18640000,GOOG
2020-07-23,75.42674255371094,78.22299990436031,75.01429787864808,77.97915972088549,32552000,GOOG
2020-07-24,75.23714447021484,75.52408496371568,74.06917638175176,74.59319891420894,30880000,GOOG
2020-07-27,76.14932250976562,76.68528187457883,75.40335169511195,75.42276049815611,24920000,GOOG
2020-07-28,74.66336059570312,75.96419847617724,74.52999720575872,75.89951005626399,34044000,GOOG
2020-07-29,75.74224090576172,76.20166607215967,74.71261764720325,74.96094551882469,22130000,GOOG
2020-07-30,76.21154022216797,76.53102618131328,74.25928464569932,74.49715642295335,33428000,GOOG
2020-07-31,73.79845428466797,75.09182769884032,72.35877069868434,74.89575779296844,68798000,GOOG
2020-08-03,73.37496185302734,74.17218068492781,72.93653249999396,73.98158563901112,46604000,GOOG
2020-08-04,72.90319061279297,73.92784022246718,72.58868600305459,73.48045821242431,38070000,GOOG
2020-08-05,73.33316040039062,73.77108863471867,72.82805310015365,73.11867640630632,39590000,GOOG
2020-08-06,74.65141296386719,74.76537513840101,72.95445634884203,73.24059951401783,39908000,GOOG
2020-08-07,74.37224578857422,75.48472110523883,73.73277275818212,74.64644451001553,31556000,GOOG
2020-08-10,74.45236206054688,74.84923261694799,73.30678701757552,74.00846539956731,25786000,GOOG
2020-08-11,73.66708374023438,75.14408924462128,73.5516332428913,74.2702298204738,29088000,GOOG
2020-08-12,74.97588348388672,75.26282397176337,73.91241618560123,73.92884077211751,28740000,GOOG
2020-08-13,75.56459045410156,76.50016158176058,75.04480509251373,75.16099973405841,29104000,GOOG
2020-08-14,75.03111267089844,75.73627638646607,74.78975555358495,75.4257431376841,27096000,GOOG
2020-08-17,75.54119873046875,75.92090050480562,75.04305466599295,75.37647449659366,27566000,GOOG
2020-08-18,77.56262969970703,77.75521423903169,75.8263542545812,75.94926908535355,40542000,GOOG
2020-08-19,77.01173400878906,78.31306532114763,76.83357700167863,77.29936546699109,33212000,GOOG
2020-08-20,78.71466827392578,78.91969842715078,76.54743554173845,76.80869503034475,34138000,GOOG
2020-08-21,78.64848327636719,79.5094033712463,78.03065918788674,78.47978008482103,28930000,GOOG
2020-08-24,79.03565216064453,80.32803088400075,78.65595036988027,79.32328363277395,28198000,GOOG
2020-08-25,80.03192901611328,80.20112577853665,78.73059010785411,78.73059010785411,44942000,GOOG
2020-08-26,82.22952270507812,82.56990571830403,79.8020176057357,80.02098170178223,79868000,GOOG
2020-08-27,81.3312759399414,82.35990453978691,80.90429745748263,82.29421379015592,37232000,GOOG
2020-08-28,81.83290100097656,81.97025094034224,81.15312207174759,81.28947727194603,29980000,GOOG
2020-08-31,81.32380676269531,82.0098046426434,81.13122224147855,82.00607626948997,36468000,GOOG
2020-09-01,82.6440658569336,82.89388208299452,81.2262815108961,81.44573920716002,36506000,GOOG
2020-09-02,86.00662994384766,86.25047010892284,82.92372848458429,83.29422703136893,50224000,GOOG
2020-09-03,81.70501708984375,85.08271866715282,80.37232470703815,85.08271866715282,62156000,GOOG
2020-09-04,79.1769790649414,81.86773311044226,77.015866632955,80.83014430764004,52172000,GOOG
2020-09-08,76.25830841064453,77.82464296122433,76.04033903348108,76.31404417892114,52218000,GOOG
2020-09-09,77.48101043701172,78.08016989119487,76.44049056061272,77.50937948486455,35494000,GOOG
2020-09-10,76.2398910522461,78.83067017343922,75.93061070567312,77.66414489277186,32372000,GOOG
2020-09-11,75.67755889892578,78.38871661497522,74.51505814768458,76.437957236724,31942000,GOOG
2020-09-14,75.60589599609375,77.83135535828212,75.429736039006,76.587498550201,33932000,GOOG
2020-09-15,76.70866394042969,77.6108922581636,76.23068043708928,76.43795064388516,26622000,GOOG
2020-09-16,75.68650817871094,77.73182083766314,75.63276189409535,77.41034546248855,26234000,GOOG
2020-09-17,74.42398834228516,75.05938364439827,73.15350906862032,74.44738369496045,37596000,GOOG
2020-09-18,72.65536499023438,74.7958765015126,71.51775552532911,74.54740433977558,62078000,GOOG
2020-09-21,71.22066497802734,72.07661143405028,69.99596644346262,71.6635668866206,57776000,GOOG
2020-09-22,72.92758178710938,73.12962013458065,71.38837108513363,72.16270334525447,31664000,GOOG
2020-09-23,70.42693328857422,72.70364850230717,70.05320746443465,72.59516876718196,33148000,GOOG
2020-09-24,71.07783508300781,71.84515098566004,70.1601844921744,70.21890447114728,29004000,GOOG
2020-09-25,71.90740966796875,72.15822059645036,70.33386154036955,71.29381512098465,26460000,GOOG
2020-09-28,72.88079833984375,73.49190226185588,72.1234373955165,73.36301900347084,40158000,GOOG
2020-09-29,73.12017059326172,73.48509559310033,72.59639865697913,73.17292214292834,19564000,GOOG
2020-09-30,73.13361358642578,74.136363858657,72.64990456297797,72.99426657006354,34032000,GOOG
2020-10-01,74.15327453613281,74.59866707168895,73.61184031973592,73.86364599481182,35590000,GOOG
2020-10-02,72.57723999023438,73.81040522150995,72.20400778161452,72.75689292040481,25682000,GOOG
2020-10-05,73.95074462890625,74.05972552568522,72.8683696283647,72.96491248801131,22266000,GOOG
2020-10-06,72.32940673828125,73.98755324548688,72.08804962805561,73.4311903664835,24908000,GOOG
2020-10-07,72.67030334472656,73.10175436122964,71.46152823492042,72.86935748060738,34924000,GOOG
2020-10-08,73.94625091552734,74.1487904170292,72.90916331770862,72.90916331770862,23756000,GOOG
2020-10-09,75.40385437011719,75.46854278813028,74.12143059214337,74.38269009562481,28706000,GOOG
2020-10-12,78.08763885498047,79.3173186947343,76.26726619853866,76.78630742224209,49652000,GOOG
2020-10-13,78.21353912353516,79.1252212829274,77.79154195268956,78.81319973063286,32020000,GOOG
2020-10-14,78.03439331054688,79.00997424124068,77.16102752270409,78.55741348804423,38586000,GOOG
2020-10-15,77.58900451660156,78.38399097262977,76.88733370958983,76.99282921872692,30800000,GOOG
2020-10-16,78.27972412109375,78.6838159920838,77.78158764280117,77.92341769328134,28694000,GOOG
2020-10-19,76.3687744140625,79.03315637711056,76.03983471314686,78.650470393892,32142000,GOOG
2020-10-20,77.42975616455078,78.50317079099099,75.9238881995632,75.99256316565373,44834000,GOOG
2020-10-21,79.2899398803711,80.55495187189551,78.21105040854592,78.29564879261711,51366000,GOOG
2020-10-22,80.38575744628906,80.717187818532,78.87640407673102,79.27700298886812,28672000,GOOG
2020-10-23,81.6632080078125,81.73088064271104,80.64353205351327,80.92022140163185,27516000,GOOG
2020-10-26,79.14762115478516,81.52586024789196,78.45340712141606,80.86747960462675,37066000,GOOG
2020-10-27,79.8348617553711,79.9635020269295,78.76592723748256,79.40738970015705,24580000,GOOG
2020-10-28,75.47352600097656,77.69947889644882,75.37399893013391,77.61936062953338,36680000,GOOG
2020-10-29,77.99258422851562,79.30984654490831,75.7531912113949,75.75915964574637,40062000,GOOG
2020-10-30,80.66841888427734,83.9523642285653,79.84482040869474,83.21137466500592,86582000,GOOG
2020-11-02,80.91822814941406,82.6470391249576,80.42058524166423,81.02422481306886,50708000,GOOG
2020-11-03,82.12153625488281,82.69332904373184,80.44995678617353,81.20437913325694,33234000,GOOG
2020-11-04,87.0442123413086,88.15072670787647,84.89937259397972,85.11087235140504,71418000,GOOG
2020-11-05,87.75286102294922,89.25922253442306,87.112886891941,88.63020572034705,41316000,GOOG
2020-11-06,87.6722412109375,88.20372043710111,86.60728568699523,87.28408034850992,33218000,GOOG
2020-11-09,87.73445129394531,90.47447166432956,87.58615163333688,89.1228717467844,45366000,GOOG
2020-11-10,86.6092758178711,87.73444723587214,85.46021547459128,86.14646395937925,52722000,GOOG
2020-11-11,87.22237396240234,87.79516147343541,86.95638374970777,87.08751466931788,25280000,GOOG
2020-11-12,87.07954406738281,87.99670110812173,86.86854547742385,86.96956844646743,24950000,GOOG
2020-11-13,88.43214416503906,88.63220063739539,86.81630050622695,87.46721680725392,29998000,GOOG
2020-11-16,88.64912414550781,89.5294531673378,87.96784927545731,88.1674045935608,24936000,GOOG
2020-11-17,88.09027099609375,88.82927111837877,87.93351224387735,88.42817100165844,22942000,GOOG
2020-11-18,86.9272689819336,88.25548112637136,86.89542214268634,87.84542079899178,23470000,GOOG
2020-11-19,87.78022766113281,88.06239186038808,86.44082285727275,86.50924723897003,24998000,GOOG
2020-11-20,86.6988525390625,88.28185461137062,86.68243554630416,87.84442756010482,46270000,GOOG
2020-11-23,86.3340835571289,87.28159922396738,85.48112886190582,87.06761639411742,43232000,GOOG
2020-11-24,88.02706146240234,88.1624219166697,85.97726862574291,86.11710920275331,31560000,GOOG
2020-11-25,88.15396118164062,88.50778456369889,87.41297167414228,88.22661510299726,20916000,GOOG
2020-11-27,89.23683166503906,89.77478050734713,88.20422411579075,88.23657212081916,17698000,GOOG
2020-11-30,87.62199401855469,88.98180257202291,87.33634439205677,88.63936928060524,36476000,GOOG
2020-12-01,89.4811782836914,90.81137996425264,88.05144953108281,88.30027100791568,34738000,GOOG
2020-12-02,90.96663665771484,91.34982383230648,89.05185498586513,89.48117223765482,24440000,GOOG
2020-12-03,90.90792083740234,91.92460500509809,90.70289066926468,90.77057089920471,24546000,GOOG
2020-12-04,90.9686279296875,91.22590847395794,90.42122526290538,90.7959457722808,27564000,GOOG
2020-12-07,90.54512786865234,91.18659028489222,89.86335953705897,90.5212389444432,26418000,GOOG
2020-12-08,90.49884796142578,90.66556167497008,89.38686635307099,90.07833910109068,21926000,GOOG
2020-12-09,88.78596496582031,91.28115037447196,87.97381741715317,90.1733982488646,30152000,GOOG
2020-12-10,88.34803771972656,88.64562415915627,86.60578643532669,88.07283670574822,27256000,GOOG
2020-12-11,88.66852569580078,88.80189667450706,87.5851560605251,87.73743467627183,24414000,GOOG
2020-12-14,87.58815002441406,89.44585214735712,87.44657053371209,88.33163028797642,32004000,GOOG
2020-12-15,87.97180938720703,88.15345176703093,87.0850109537079,87.80510327932468,29646000,GOOG
2020-12-16,87.73445129394531,88.23209423084411,87.39008171338962,88.22611820253388,30270000,GOOG
2020-12-17,86.9830093383789,88.17158598834594,86.52318924958429,88.00865378381674,32494000,GOOG
2020-12-18,86.14248657226562,87.34180783898964,85.60553247054565,87.29552589295449,80328000,GOOG
2020-12-21,86.55851745605469,86.63217371324646,84.54953165100625,85.27161355462863,36568000,GOOG
2020-12-22,85.76876831054688,86.46073471994944,85.22509397713961,86.31268563368388,18734000,GOOG
2020-12-23,86.2106704711914,86.98748581146027,85.84539618131845,85.99817596495897,20676000,GOOG
2020-12-24,86.53263854980469,86.88845901740673,86.04793481972138,86.34104875450245,6936000,GOOG
2020-12-28,88.3858642578125,89.11431707604635,86.90513044155476,87.16888059988081,27860000,GOOG
2020-12-29,87.5214614868164,89.19951819929726,87.39058114265147,88.96811604055497,25988000,GOOG
2020-12-30,86.56597900390625,87.8387059331245,85.87326091093472,87.68518199911776,26122000,GOOG
2020-12-31,87.18106842041016,87.53190758535129,86.3619501293786,86.3619501293786,20238000,GOOG
2021-01-04,86.00464630126953,87.6175057387542,84.98995161425057,87.46273647549485,38038000,GOOG
2021-01-05,86.63565826416016,86.97156879031034,85.49580861159772,85.8434130186682,22906000,GOOG
2021-01-06,86.35547637939453,86.9879785476268,84.5495238345803,84.73017148371405,52042000,GOOG
2021-01-07,88.94123077392578,88.9984548479111,86.44306127757426,86.59284923981345,45300000,GOOG
2021-01-08,89.93453216552734,90.06541251027724,88.25872310057352,88.97757025747991,41012000,GOOG
2021-01-11,87.91956329345703,89.29281194792566,87.61102713124052,88.8825010716368,24194000,GOOG
2021-01-12,86.91583251953125,88.48291126840343,85.85884237215001,87.28259514628245,27140000,GOOG
2021-01-13,87.30648040771484,87.83571961523337,86.49083984590594,86.51920889592658,21882000,GOOG
2021-01-14,86.59883117675781,88.33212237465129,86.26142477057896,87.26766036738287,23590000,GOOG
2021-01-15,86.40027618408203,87.3861083018247,85.6717246305776,86.4998032590915,26844000,GOOG
2021-01-19,89.1208724975586,90.03728532798857,86.66251544385644,87.19947709518863,34692000,GOOG
2021-01-20,93.90025329589844,94.73679100761188,90.84621407361034,91.14131750924676,49806000,GOOG
2021-01-21,94.11671447753906,96.28693142150432,93.91068958574802,94.45262495734742,41278000,GOOG
2021-01-22,94.60440826416016,95.09707750465338,93.64445461495755,94.3371727317134,25442000,GOOG
2021-01-25,94.52230072021484,96.0241821843572,92.9363144408074,95.58078670106354,38546000,GOOG
2021-01-26,95.41009521484376,95.79626662498416,93.76812256573407,93.99679107770844,26262000,GOOG
2021-01-27,91.10796356201172,94.05450983954763,90.02359923762432,93.68277356299612,54966000,GOOG
2021-01-28,92.7163543701172,94.4939304232692,91.69768074891182,91.76236916637149,35462000,GOOG
2021-01-29,91.35430145263672,92.42622014221818,90.0833210444345,91.87334263953744,32252000,GOOG
2021-02-01,94.61933135986328,95.66647269435444,92.11021971137212,92.24159361169217,32044000,GOOG
2021-02-02,95.92118072509766,97.327020554031,95.27324862584668,95.67484229888584,45474000,GOOG
2021-02-03,103.0155792236328,105.32613059148572,100.44325957656618,103.16138824801313,82364000,GOOG
2021-02-04,102.63238525390624,103.43756963573196,101.64804911259644,102.95685245531152,37046000,GOOG
2021-02-05,104.4054946899414,104.6299336699176,102.48110717370476,103.0120928810768,30702000,GOOG
2021-02-08,104.15219116210938,105.67682258221122,103.11161804942016,104.79912851785372,24838000,GOOG
2021-02-09,103.68439483642578,104.76030006203824,103.43706929172278,103.43706929172278,17798000,GOOG
2021-02-10,104.2751007080078,104.92154445810516,102.66821734832112,104.21688189214544,22710000,GOOG
2021-02-11,104.30048370361328,104.60603566530048,103.3763558850966,104.4806301967932,18914000,GOOG
2021-02-12,104.70954132080078,104.94393526499456,103.66549049266224,104.019807449706,17114000,GOOG
2021-02-16,105.59485626220705,107.12660268378858,104.72199164213563,104.72199164213563,22676000,GOOG
2021-02-17,105.9138412475586,106.18008204248753,104.45127095746498,104.50501724536949,21418000,GOOG
2021-02-18,105.3609619140625,106.13404887059936,104.68964208640794,105.02206719969024,22432000,GOOG
2021-02-19,104.5617446899414,106.02431493722187,104.3761233323028,105.46397307409136,29148000,GOOG
2021-02-22,102.75728607177734,104.0780261417218,102.62093089023516,102.86278156307128,27350000,GOOG
2021-02-23,103.0548858642578,103.60976047987089,99.62911050490708,100.77319722072812,33348000,GOOG
2021-02-24,104.26465606689452,104.54383606746808,101.4261033204874,101.61022878025749,24966000,GOOG
2021-02-25,101.08919525146484,104.25022564076362,100.5880669366282,102.88518537036548,36568000,GOOG
2021-02-26,101.36289978027344,103.0623470389432,100.32780157842107,102.04267868374134,41670000,GOOG
2021-03-01,103.58487701416016,103.83419205924692,101.82272316565496,102.3412632259262,28090000,GOOG
2021-03-02,103.3027114868164,104.722485209872,103.0747947267454,103.32013081207388,22692000,GOOG
2021-03-03,100.85779571533205,103.93362791612088,100.02623174377044,102.87324356378444,29684000,GOOG
2021-03-04,101.97151947021484,103.96955564853624,100.53731057800516,100.69158627390468,42360000,GOOG
2021-03-05,104.93000793457033,105.40625259953322,101.83839656898168,103.1673529099654,43904000,GOOG
2021-03-08,100.73139190673828,105.93872214116188,100.6039893643724,104.5612514418654,32948000,GOOG
2021-03-09,102.1511688232422,103.41219433725256,101.90881695349512,103.012088986681,33946000,GOOG
2021-03-10,102.26712799072266,103.26091804219604,101.18923311701336,103.09967916576446,25372000,GOOG
2021-03-11,105.2400360107422,105.78396088543047,103.13052842795634,103.21413207540392,24782000,GOOG
2021-03-12,102.6099853515625,104.02030514581102,101.8948742670073,103.7585444948231,34516000,GOOG
2021-03-15,102.83741760253906,102.86577905872896,101.69383205364734,102.62890205047093,25962000,GOOG
2021-03-16,104.13277435302734,105.67745989991572,103.01208305893906,103.45946507072736,29832000,GOOG
2021-03-17,104.06111145019533,104.9917012349506,102.21584770571287,103.31215646251675,25980000,GOOG
2021-03-18,101.33104705810548,103.28579300834843,101.19817724449942,102.56421226897582,27228000,GOOG
2021-03-19,101.67840576171876,102.1710673961283,100.40842004914587,101.62117409188916,46298000,GOOG
2021-03-22,101.44898223876952,102.41441069406191,100.82593386543938,101.61072225841502,39096000,GOOG
2021-03-23,102.1641082763672,103.12664370476168,101.4803428023524,102.10140174217489,27340000,GOOG
2021-03-24,101.77096557617188,103.42065313930686,101.59654451986304,102.78168130446676,23080000,GOOG
2021-03-25,101.73613739013672,102.45821172860504,100.06256085320678,101.7585304118856,28378000,GOOG
2021-03-26,101.2977066040039,102.06607047434493,100.2262813980383,101.46243085430342,29870000,GOOG
2021-03-29,102.31290435791016,102.43632035798028,100.30590794306124,100.9160171756728,24596000,GOOG
2021-03-30,102.2925033569336,103.050912275003,101.71971581317668,102.39651055529556,20732000,GOOG
2021-03-31,102.94391632080078,104.17294313992626,102.3524641543935,102.47065587310102,29198000,GOOG
2021-04-01,106.38361358642578,106.64189646154423,104.35024531750072,104.40299686490611,33980000,GOOG
2021-04-05,110.75292205810548,111.33815520387682,107.0738526836554,107.13954343561228,43298000,GOOG
2021-04-06,110.71311950683594,111.35557674430726,110.21795960282957,110.60114680453292,27060000,GOOG
2021-04-07,111.95374298095705,112.21848788242524,110.7419835839602,110.78179593211443,25798000,GOOG
2021-04-08,112.73802185058594,113.66189150538908,112.35185045518152,113.36107024535406,27166000,GOOG
2021-04-09,113.75520324707033,113.91246315462274,112.15448570521728,112.30308151066843,20888000,GOOG
2021-04-12,112.20803833007812,113.22969622345184,111.39563255731608,112.7783352153131,31318000,GOOG
2021-04-13,112.82909393310548,113.32374506478244,112.27272341304204,112.5404601151973,23310000,GOOG
2021-04-14,112.21051025390624,113.36255480093683,111.92934838935076,113.22172708224385,20220000,GOOG
2021-04-15,114.29166412353516,114.78617097959363,112.765893718173,113.31230165927305,27472000,GOOG
2021-04-16,114.34640502929688,114.7783572194136,113.684045432927,114.60717096338844,22596000,GOOG
2021-04-19,114.57731628417967,115.37603109794588,113.8529942928736,114.05876862132584,24688000,GOOG
2021-04-20,114.14087677001952,114.93561257699884,113.05004281705124,114.85051302521912,21774000,GOOG
2021-04-21,114.12395477294922,114.22497774735152,112.3961384306106,113.72384942536718,23930000,GOOG
2021-04-22,112.86144256591795,114.64509341436,112.29064452817587,114.12097218303006,21096000,GOOG
2021-04-23,115.21926879882812,115.74279014143195,113.37351132449037,113.6352719957923,28670000,GOOG
2021-04-26,115.78857421875,116.51115731313116,115.14661815172454,115.44967948990428,20834000,GOOG
2021-04-27,114.81220245361328,116.32154828851826,114.6703723912077,116.24939552842736,31972000,GOOG
2021-04-28,118.43453979492188,122.04085649592916,118.18273410704184,119.78986809662084,59728000,GOOG
2021-04-29,120.9217529296875,121.2516873864406,119.54776005794554,119.94836655126944,39554000,GOOG
2021-04-30,119.93791198730467,120.78490576397851,119.54179320482646,119.65774485548864,39142000,GOOG
2021-05-03,119.19393920898438,120.4146587577714,118.66295354160424,119.56966204597109,33788000,GOOG
2021-05-04,117.1575927734375,118.40219371866448,115.0401195957906,117.928439696684,35120000,GOOG
2021-05-05,117.281494140625,118.54849561214596,117.01625569167096,117.86274069984734,21806000,GOOG
2021-05-06,118.5062026977539,118.5738829295461,116.5647983241337,116.9779416037645,20618000,GOOG
2021-05-07,119.3691177368164,120.25094261864898,118.93666437553811,119.43430732271612,23272000,GOOG
2021-05-10,116.5310516357422,118.33948733491124,116.18618849566936,118.18471807912113,26006000,GOOG
2021-05-11,114.89381408691406,115.55268829255223,113.61188387831372,114.05279630960118,32110000,GOOG
2021-05-12,111.42623901367188,113.72982711501017,110.97686749461866,112.55240524236356,34934000,GOOG
2021-05-13,112.56533813476562,113.293434008116,111.60737399966354,112.5215392402828,26670000,GOOG
2021-05-14,115.2620620727539,115.50988879546938,113.62780441234324,114.0512975076818,26624000,GOOG
2021-05-17,115.52333068847656,115.61937237215692,114.2090524900988,114.92168056805858,19842000,GOOG
2021-05-18,114.6285629272461,116.60520064297992,114.61512255923404,116.29446996534088,17302000,GOOG
2021-05-19,114.89132690429688,115.29192583525192,112.6424798045384,112.68627110855724,19350000,GOOG
2021-05-20,117.24915313720705,117.46065290702772,115.50740283374294,115.85326832456232,23832000,GOOG
2021-05-21,116.70223999023438,117.8916062811416,116.56638596190908,117.74181831161808,22832000,GOOG
2021-05-24,119.7662353515625,120.35395153339915,117.44920694177264,117.79208061389149,21244000,GOOG
2021-05-25,119.88565826416016,121.07104554806396,119.58309052719493,120.42958311399592,18838000,GOOG
2021-05-26,121.10289764404295,121.57138180582484,120.05710030390352,120.0730237233676,21856000,GOOG
2021-05-27,119.55921173095705,121.42487149962308,119.53382690020555,121.2725928888274,38962000,GOOG
2021-05-28,120.00959014892578,120.83467696312955,119.81699800781652,120.52713549299328,24108000,GOOG
2021-06-01,120.91777801513672,121.32390494436184,119.6771560754215,120.52911597143284,19166000,GOOG
2021-06-02,120.49329376220705,121.52440544721397,119.64331572573208,121.19148675212772,17158000,GOOG
2021-06-03,119.6637191772461,119.91926083354645,118.57985594379468,119.18647977639566,18346000,GOOG
2021-06-04,122.01010131835938,122.11455652150818,120.31861195460402,120.5549953853995,25948000,GOOG
2021-06-07,122.72322082519533,122.81827536213362,121.47827064261246,121.9882073280328,23850000,GOOG
2021-06-08,123.55728149414062,124.13678160583868,122.83022587415444,123.4104777353029,25060000,GOOG
2021-06-09,123.98275756835938,124.65955224757236,123.78021805284088,124.38584712115748,20126000,GOOG
2021-06-10,125.4856414794922,125.5682503870798,124.11214215010128,124.11264331637582,31234000,GOOG
2021-06-11,125.10395050048828,125.7538720389555,124.3256316808674,125.65085958900988,25240000,GOOG
2021-06-14,125.75636291503906,125.81558406697154,124.45751449640883,125.07708514003316,22550000,GOOG
2021-06-15,125.43885803222656,126.26395236677908,125.05617202206226,125.92555882436658,22182000,GOOG
2021-06-16,125.10395050048828,125.92704776750188,123.56468662547144,125.6523479009802,26316000,GOOG
2021-06-17,125.77527618408205,126.59688517743,124.92330866249556,124.9312741692795,25756000,GOOG
2021-06-18,124.97555541992188,125.79318543287002,124.01560177559176,125.1129053556012,53306000,GOOG
2021-06-21,125.85887145996094,126.43787795887968,124.54434271864844,125.1472381429006,26256000,GOOG
